Date,Day,Building_Name,Building_Type,Time_Slot,Occupancy_Count,Electricity_Consumed_kWh,Peak_Demand_kW,Temperature_C,Renewable_Energy_kWh,Grid_Energy_kWh,Cost_Per_kWh,Total_Cost_INR,Carbon_Emission_kg,Holiday_Flag
2025-01-07,Tuesday,Administration,Administration,Night,27,60,15,31,0,60,8,480,42,No
2025-01-07,Tuesday,Hostel A,Hostel,Morning,328,313,78.2,31,66,247,8,2504,172.9,No
2025-01-07,Tuesday,Hostel A,Hostel,Afternoon,307,402,100.5,31,43,359,8,3216,251.3,No
2025-01-07,Tuesday,Hostel A,Hostel,Evening,389,271,67.8,31,33,238,8,2168,166.6,No
2025-01-07,Tuesday,Hostel A,Hostel,Night,339,132,33,31,0,132,8,1056,92.4,No
2025-01-07,Tuesday,Hostel B,Hostel,Morning,540,325,81.2,31,55,270,8,2600,189,No
2025-01-07,Tuesday,Hostel B,Hostel,Afternoon,257,389,97.2,31,82,307,8,3112,214.9,No
2025-01-07,Tuesday,Hostel B,Hostel,Evening,415,283,70.8,31,38,245,8,2264,171.5,No
2025-01-07,Tuesday,Hostel B,Hostel,Night,382,127,31.8,31,0,127,8,1016,88.9,No
2025-01-07,Tuesday,Cafeteria,Cafeteria,Morning,264,163,40.8,31,29,134,8,1304,93.8,No
2025-01-07,Tuesday,Cafeteria,Cafeteria,Afternoon,114,248,62,31,49,199,8,1984,139.3,No
2025-01-07,Tuesday,Cafeteria,Cafeteria,Evening,324,177,44.2,31,31,146,8,1416,102.2,No
2025-01-07,Tuesday,Cafeteria,Cafeteria,Night,151,78,19.5,31,0,78,8,624,54.6,No
2025-01-08,Wednesday,CSE Block,Academic,Morning,396,224,56,30,34,190,8,1792,133,No
2025-01-08,Wednesday,CSE Block,Academic,Afternoon,266,288,72,30,58,230,8,2304,161,No
2025-01-08,Wednesday,CSE Block,Academic,Evening,397,203,50.8,30,41,162,8,1624,113.4,No
2025-01-08,Wednesday,CSE Block,Academic,Night,203,95,23.8,30,0,95,8,760,66.5,No
2025-01-08,Wednesday,ECE Block,Academic,Morning,439,201,50.2,30,34,167,8,1608,116.9,No
2025-01-08,Wednesday,ECE Block,Academic,Afternoon,183,302,75.5,30,29,273,8,2416,191.1,No
2025-01-08,Wednesday,ECE Block,Academic,Evening,362,188,47,30,26,162,8,1504,113.4,No
2025-01-08,Wednesday,ECE Block,Academic,Night,330,83,20.8,30,0,83,8,664,58.1,No
2025-01-08,Wednesday,EEE Block,Academic,Morning,390,213,53.2,30,30,183,8,1704,128.1,No
2025-01-08,Wednesday,EEE Block,Academic,Afternoon,406,288,72,30,30,258,8,2304,180.6,No
2025-01-08,Wednesday,EEE Block,Academic,Evening,364,190,47.5,30,19,171,8,1520,119.7,No
2025-01-08,Wednesday,EEE Block,Academic,Night,278,108,27,30,0,108,8,864,75.6,No
2025-01-08,Wednesday,Mechanical Lab,Laboratory,Morning,127,460,115,30,52,408,8,3680,285.6,No
2025-01-08,Wednesday,Mechanical Lab,Laboratory,Afternoon,162,614,153.5,30,49,565,8,4912,395.5,No
2025-01-08,Wednesday,Mechanical Lab,Laboratory,Evening,74,399,99.8,30,42,357,8,3192,249.9,No
2025-01-08,Wednesday,Mechanical Lab,Laboratory,Night,177,182,45.5,30,0,182,8,1456,127.4,No
2025-01-08,Wednesday,Civil Block,Academic,Morning,435,220,55,30,30,190,8,1760,133,No
2025-01-08,Wednesday,Civil Block,Academic,Afternoon,330,273,68.2,30,43,230,8,2184,161,No
2025-01-08,Wednesday,Civil Block,Academic,Evening,440,170,42.5,30,34,136,8,1360,95.2,No
2025-01-08,Wednesday,Civil Block,Academic,Night,446,84,21,30,0,84,8,672,58.8,No
2025-01-08,Wednesday,Library,Library,Morning,253,200,50,30,33,167,8,1600,116.9,No
2025-01-08,Wednesday,Library,Library,Afternoon,182,258,64.5,30,47,211,8,2064,147.7,No
2025-01-08,Wednesday,Library,Library,Evening,150,182,45.5,30,20,162,8,1456,113.4,No
2025-01-08,Wednesday,Library,Library,Night,137,74,18.5,30,0,74,8,592,51.8,No
2025-01-08,Wednesday,Administration,Administration,Morning,41,156,39,30,28,128,8,1248,89.6,No
2025-01-08,Wednesday,Administration,Administration,Afternoon,119,208,52,30,27,181,8,1664,126.7,No
2025-01-08,Wednesday,Administration,Administration,Evening,40,111,27.8,30,21,90,8,888,63,No
2025-01-08,Wednesday,Administration,Administration,Night,47,48,12,30,0,48,8,384,33.6,No
2025-01-08,Wednesday,Hostel A,Hostel,Morning,472,303,75.8,30,28,275,8,2424,192.5,No
2025-01-08,Wednesday,Hostel A,Hostel,Afternoon,349,438,109.5,30,66,372,8,3504,260.4,No
2025-01-08,Wednesday,Hostel A,Hostel,Evening,346,297,74.2,30,36,261,8,2376,182.7,No
2025-01-08,Wednesday,Hostel A,Hostel,Night,288,126,31.5,30,0,126,8,1008,88.2,No
2025-01-08,Wednesday,Hostel B,Hostel,Morning,479,327,81.8,30,35,292,8,2616,204.4,No
2025-01-08,Wednesday,Hostel B,Hostel,Afternoon,531,432,108,30,80,352,8,3456,246.4,No
2025-01-08,Wednesday,Hostel B,Hostel,Evening,503,305,76.2,30,34,271,8,2440,189.7,No
2025-01-08,Wednesday,Hostel B,Hostel,Night,477,145,36.2,30,0,145,8,1160,101.5,No
2025-01-08,Wednesday,Cafeteria,Cafeteria,Morning,193,152,38,30,28,124,8,1216,86.8,No
2025-01-08,Wednesday,Cafeteria,Cafeteria,Afternoon,206,238,59.5,30,27,211,8,1904,147.7,No
2025-01-08,Wednesday,Cafeteria,Cafeteria,Evening,215,181,45.2,30,19,162,8,1448,113.4,No
2025-01-08,Wednesday,Cafeteria,Cafeteria,Night,156,72,18,30,0,72,8,576,50.4,No
2025-01-09,Thursday,CSE Block,Academic,Morning,180,238,59.5,33,19,219,8,1904,153.3,No
2025-01-09,Thursday,CSE Block,Academic,Afternoon,169,308,77,33,49,259,8,2464,181.3,No
2025-01-09,Thursday,CSE Block,Academic,Evening,165,179,44.8,33,16,163,8,1432,114.1,No
2025-01-09,Thursday,CSE Block,Academic,Night,373,102,25.5,33,0,102,8,816,71.4,No
2025-01-09,Thursday,ECE Block,Academic,Morning,441,240,60,33,40,200,8,1920,140,No
2025-01-09,Thursday,ECE Block,Academic,Afternoon,154,266,66.5,33,46,220,8,2128,154,No
2025-01-09,Thursday,ECE Block,Academic,Evening,279,201,50.2,33,38,163,8,1608,114.1,No
2025-01-09,Thursday,ECE Block,Academic,Night,434,74,18.5,33,0,74,8,592,51.8,No
2025-01-09,Thursday,EEE Block,Academic,Morning,342,209,52.2,33,31,178,8,1672,124.6,No
2025-01-09,Thursday,EEE Block,Academic,Afternoon,299,274,68.5,33,41,233,8,2192,163.1,No
2025-01-09,Thursday,EEE Block,Academic,Evening,302,170,42.5,33,23,147,8,1360,102.9,No
2025-01-09,Thursday,EEE Block,Academic,Night,239,108,27,33,0,108,8,864,75.6,No
2025-01-09,Thursday,Mechanical Lab,Laboratory,Morning,76,468,117,33,87,381,8,3744,266.7,No
2025-01-09,Thursday,Mechanical Lab,Laboratory,Afternoon,142,580,145,33,62,518,8,4640,362.6,No
2025-01-09,Thursday,Mechanical Lab,Laboratory,Evening,79,411,102.8,33,37,374,8,3288,261.8,No
2025-01-09,Thursday,Mechanical Lab,Laboratory,Night,101,162,40.5,33,0,162,8,1296,113.4,No
2025-01-09,Thursday,Civil Block,Academic,Morning,345,204,51,33,21,183,8,1632,128.1,No
2025-01-09,Thursday,Civil Block,Academic,Afternoon,387,252,63,33,29,223,8,2016,156.1,No
2025-01-09,Thursday,Civil Block,Academic,Evening,232,187,46.8,33,38,149,8,1496,104.3,No
2025-01-09,Thursday,Civil Block,Academic,Night,185,89,22.2,33,0,89,8,712,62.3,No
2025-01-09,Thursday,Library,Library,Morning,166,177,44.2,33,31,146,8,1416,102.2,No
2025-01-09,Thursday,Library,Library,Afternoon,296,226,56.5,33,19,207,8,1808,144.9,No
2025-01-09,Thursday,Library,Library,Evening,209,178,44.5,33,21,157,8,1424,109.9,No
2025-01-09,Thursday,Library,Library,Night,101,99,24.8,33,0,99,8,792,69.3,No
2025-01-09,Thursday,Administration,Administration,Morning,34,147,36.8,33,14,133,8,1176,93.1,No
2025-01-09,Thursday,Administration,Administration,Afternoon,94,178,44.5,33,22,156,8,1424,109.2,No
2025-01-09,Thursday,Administration,Administration,Evening,42,128,32,33,12,116,8,1024,81.2,No
2025-01-09,Thursday,Administration,Administration,Night,37,39,9.8,33,0,39,8,312,27.3,No
2025-01-09,Thursday,Hostel A,Hostel,Morning,338,313,78.2,33,47,266,8,2504,186.2,No
2025-01-09,Thursday,Hostel A,Hostel,Afternoon,513,408,102,33,33,375,8,3264,262.5,No
2025-01-09,Thursday,Hostel A,Hostel,Evening,273,287,71.8,33,24,263,8,2296,184.1,No
2025-01-09,Thursday,Hostel A,Hostel,Night,370,147,36.8,33,0,147,8,1176,102.9,No
2025-01-09,Thursday,Hostel B,Hostel,Morning,310,299,74.8,33,43,256,8,2392,179.2,No
2025-01-09,Thursday,Hostel B,Hostel,Afternoon,463,428,107,33,73,355,8,3424,248.5,No
2025-01-09,Thursday,Hostel B,Hostel,Evening,302,297,74.2,33,57,240,8,2376,168,No
2025-01-09,Thursday,Hostel B,Hostel,Night,377,128,32,33,0,128,8,1024,89.6,No
2025-01-09,Thursday,Cafeteria,Cafeteria,Morning,160,193,48.2,33,35,158,8,1544,110.6,No
2025-01-09,Thursday,Cafeteria,Cafeteria,Afternoon,107,236,59,33,47,189,8,1888,132.3,No
2025-01-09,Thursday,Cafeteria,Cafeteria,Evening,139,155,38.8,33,14,141,8,1240,98.7,No
2025-01-09,Thursday,Cafeteria,Cafeteria,Night,136,98,24.5,33,0,98,8,784,68.6,No
2025-01-10,Friday,CSE Block,Academic,Morning,382,225,56.2,34,20,205,8,1800,143.5,No
2025-01-10,Friday,CSE Block,Academic,Afternoon,236,283,70.8,34,34,249,8,2264,174.3,No
2025-01-10,Friday,CSE Block,Academic,Evening,312,181,45.2,34,35,146,8,1448,102.2,No
2025-01-10,Friday,CSE Block,Academic,Night,335,93,23.2,34,0,93,8,744,65.1,No
2025-01-10,Friday,ECE Block,Academic,Morning,167,217,54.2,34,33,184,8,1736,128.8,No
2025-01-10,Friday,ECE Block,Academic,Afternoon,436,275,68.8,34,26,249,8,2200,174.3,No
2025-01-10,Friday,ECE Block,Academic,Evening,396,214,53.5,34,20,194,8,1712,135.8,No
2025-01-10,Friday,ECE Block,Academic,Night,196,98,24.5,34,0,98,8,784,68.6,No
2025-01-10,Friday,EEE Block,Academic,Morning,216,206,51.5,34,30,176,8,1648,123.2,No
2025-01-10,Friday,EEE Block,Academic,Afternoon,411,247,61.8,34,34,213,8,1976,149.1,No
2025-01-10,Friday,EEE Block,Academic,Evening,168,178,44.5,34,17,161,8,1424,112.7,No
2025-01-10,Friday,EEE Block,Academic,Night,438,83,20.8,34,0,83,8,664,58.1,No
2025-01-10,Friday,Mechanical Lab,Laboratory,Morning,110,454,113.5,34,71,383,8,3632,268.1,No
2025-01-10,Friday,Mechanical Lab,Laboratory,Afternoon,147,588,147,34,47,541,8,4704,378.7,No
2025-01-10,Friday,Mechanical Lab,Laboratory,Evening,65,402,100.5,34,84,318,8,3216,222.6,No
2025-01-10,Friday,Mechanical Lab,Laboratory,Night,112,192,48,34,0,192,8,1536,134.4,No
2025-01-10,Friday,Civil Block,Academic,Morning,447,198,49.5,34,24,174,8,1584,121.8,No
2025-01-10,Friday,Civil Block,Academic,Afternoon,412,245,61.2,34,52,193,8,1960,135.1,No
2025-01-10,Friday,Civil Block,Academic,Evening,245,189,47.2,34,20,169,8,1512,118.3,No
2025-01-10,Friday,Civil Block,Academic,Night,199,85,21.2,34,0,85,8,680,59.5,No
2025-01-10,Friday,Library,Library,Morning,285,160,40,34,19,141,8,1280,98.7,No
2025-01-10,Friday,Library,Library,Afternoon,210,232,58,34,37,195,8,1856,136.5,No
2025-01-10,Friday,Library,Library,Evening,170,185,46.2,34,24,161,8,1480,112.7,No
2025-01-10,Friday,Library,Library,Night,257,70,17.5,34,0,70,8,560,49,No
2025-01-10,Friday,Administration,Administration,Morning,55,140,35,34,15,125,8,1120,87.5,No
2025-01-10,Friday,Administration,Administration,Afternoon,69,185,46.2,34,40,145,8,1480,101.5,No
2025-01-10,Friday,Administration,Administration,Evening,86,113,28.2,34,19,94,8,904,65.8,No
2025-01-10,Friday,Administration,Administration,Night,98,77,19.2,34,0,77,8,616,53.9,No
2025-01-10,Friday,Hostel A,Hostel,Morning,339,336,84,34,48,288,8,2688,201.6,No
2025-01-10,Friday,Hostel A,Hostel,Afternoon,301,397,99.2,34,71,326,8,3176,228.2,No
2025-01-10,Friday,Hostel A,Hostel,Evening,326,279,69.8,34,26,253,8,2232,177.1,No
2025-01-10,Friday,Hostel A,Hostel,Night,436,128,32,34,0,128,8,1024,89.6,No
2025-01-10,Friday,Hostel B,Hostel,Morning,409,334,83.5,34,50,284,8,2672,198.8,No
2025-01-10,Friday,Hostel B,Hostel,Afternoon,368,423,105.8,34,56,367,8,3384,256.9,No
2025-01-10,Friday,Hostel B,Hostel,Evening,392,272,68,34,26,246,8,2176,172.2,No
2025-01-10,Friday,Hostel B,Hostel,Night,364,140,35,34,0,140,8,1120,98,No
2025-01-10,Friday,Cafeteria,Cafeteria,Morning,133,194,48.5,34,30,164,8,1552,114.8,No
2025-01-10,Friday,Cafeteria,Cafeteria,Afternoon,213,211,52.8,34,41,170,8,1688,119,No
2025-01-10,Friday,Cafeteria,Cafeteria,Evening,71,179,44.8,34,36,143,8,1432,100.1,No
2025-01-10,Friday,Cafeteria,Cafeteria,Night,114,60,15,34,0,60,8,480,42,No
2025-01-11,Saturday,CSE Block,Academic,Morning,69,208,52,24,22,186,8,1664,130.2,Yes
2025-01-11,Saturday,CSE Block,Academic,Afternoon,91,310,77.5,24,66,244,8,2480,170.8,Yes
2025-01-11,Saturday,CSE Block,Academic,Evening,94,210,52.5,24,27,183,8,1680,128.1,Yes
2025-01-11,Saturday,CSE Block,Academic,Night,137,102,25.5,24,0,102,8,816,71.4,Yes
2025-01-11,Saturday,ECE Block,Academic,Morning,193,224,56,24,29,195,8,1792,136.5,Yes
2025-01-11,Saturday,ECE Block,Academic,Afternoon,133,287,71.8,24,36,251,8,2296,175.7,Yes
2025-01-11,Saturday,ECE Block,Academic,Evening,106,200,50,24,41,159,8,1600,111.3,Yes
2025-01-11,Saturday,ECE Block,Academic,Night,148,100,25,24,0,100,8,800,70,Yes
2025-01-11,Saturday,EEE Block,Academic,Morning,139,215,53.8,24,21,194,8,1720,135.8,Yes
2025-01-11,Saturday,EEE Block,Academic,Afternoon,158,258,64.5,24,44,214,8,2064,149.8,Yes
2025-01-11,Saturday,EEE Block,Academic,Evening,157,182,45.5,24,34,148,8,1456,103.6,Yes
2025-01-11,Saturday,EEE Block,Academic,Night,114,82,20.5,24,0,82,8,656,57.4,Yes
2025-01-11,Saturday,Mechanical Lab,Laboratory,Morning,77,469,117.2,24,95,374,8,3752,261.8,Yes
2025-01-11,Saturday,Mechanical Lab,Laboratory,Afternoon,34,596,149,24,84,512,8,4768,358.4,Yes
2025-01-11,Saturday,Mechanical Lab,Laboratory,Evening,42,397,99.2,24,71,326,8,3176,228.2,Yes
2025-01-11,Saturday,Mechanical Lab,Laboratory,Night,51,194,48.5,24,0,194,8,1552,135.8,Yes
2025-01-11,Saturday,Civil Block,Academic,Morning,93,204,51,24,33,171,8,1632,119.7,Yes
2025-01-11,Saturday,Civil Block,Academic,Afternoon,188,262,65.5,24,28,234,8,2096,163.8,Yes
2025-01-11,Saturday,Civil Block,Academic,Evening,150,164,41,24,34,130,8,1312,91,Yes
2025-01-11,Saturday,Civil Block,Academic,Night,80,97,24.2,24,0,97,8,776,67.9,Yes
2025-01-11,Saturday,Library,Library,Morning,108,183,45.8,24,19,164,8,1464,114.8,Yes
2025-01-11,Saturday,Library,Library,Afternoon,94,252,63,24,30,222,8,2016,155.4,Yes
2025-01-11,Saturday,Library,Library,Evening,50,176,44,24,33,143,8,1408,100.1,Yes
2025-01-11,Saturday,Library,Library,Night,65,91,22.8,24,0,91,8,728,63.7,Yes
2025-01-11,Saturday,Administration,Administration,Morning,49,120,30,24,23,97,8,960,67.9,Yes
2025-01-11,Saturday,Administration,Administration,Afternoon,18,197,49.2,24,24,173,8,1576,121.1,Yes
2025-01-11,Saturday,Administration,Administration,Evening,42,154,38.5,24,29,125,8,1232,87.5,Yes
2025-01-11,Saturday,Administration,Administration,Night,31,44,11,24,0,44,8,352,30.8,Yes
2025-01-11,Saturday,Hostel A,Hostel,Morning,381,328,82,24,54,274,8,2624,191.8,Yes
2025-01-11,Saturday,Hostel A,Hostel,Afternoon,371,409,102.2,24,54,355,8,3272,248.5,Yes
2025-01-11,Saturday,Hostel A,Hostel,Evening,489,271,67.8,24,36,235,8,2168,164.5,Yes
2025-01-11,Saturday,Hostel A,Hostel,Night,413,136,34,24,0,136,8,1088,95.2,Yes
2025-01-11,Saturday,Hostel B,Hostel,Morning,369,304,76,24,33,271,8,2432,189.7,Yes
2025-01-11,Saturday,Hostel B,Hostel,Afternoon,352,401,100.2,24,87,314,8,3208,219.8,Yes
2025-01-11,Saturday,Hostel B,Hostel,Evening,507,284,71,24,30,254,8,2272,177.8,Yes
2025-01-11,Saturday,Hostel B,Hostel,Night,305,137,34.2,24,0,137,8,1096,95.9,Yes
2025-01-11,Saturday,Cafeteria,Cafeteria,Morning,38,173,43.2,24,35,138,8,1384,96.6,Yes
2025-01-11,Saturday,Cafeteria,Cafeteria,Afternoon,57,211,52.8,24,41,170,8,1688,119,Yes
2025-01-11,Saturday,Cafeteria,Cafeteria,Evening,116,146,36.5,24,11,135,8,1168,94.5,Yes
2025-01-11,Saturday,Cafeteria,Cafeteria,Night,51,77,19.2,24,0,77,8,616,53.9,Yes
2025-01-12,Sunday,CSE Block,Academic,Morning,179,241,60.2,31,41,200,8,1928,140,Yes
2025-01-12,Sunday,CSE Block,Academic,Afternoon,182,314,78.5,31,34,280,8,2512,196,Yes
2025-01-12,Sunday,CSE Block,Academic,Evening,124,203,50.8,31,31,172,8,1624,120.4,Yes
2025-01-12,Sunday,CSE Block,Academic,Night,121,89,22.2,31,0,89,8,712,62.3,Yes
2025-01-12,Sunday,ECE Block,Academic,Morning,83,233,58.2,31,48,185,8,1864,129.5,Yes
2025-01-12,Sunday,ECE Block,Academic,Afternoon,139,266,66.5,31,27,239,8,2128,167.3,Yes
2025-01-12,Sunday,ECE Block,Academic,Evening,129,209,52.2,31,44,165,8,1672,115.5,Yes
2025-01-12,Sunday,ECE Block,Academic,Night,121,104,26,31,0,104,8,832,72.8,Yes
2025-01-12,Sunday,EEE Block,Academic,Morning,111,187,46.8,31,25,162,8,1496,113.4,Yes
2025-01-12,Sunday,EEE Block,Academic,Afternoon,127,253,63.2,31,42,211,8,2024,147.7,Yes
2025-01-12,Sunday,EEE Block,Academic,Evening,139,184,46,31,21,163,8,1472,114.1,Yes
2025-01-12,Sunday,EEE Block,Academic,Night,156,110,27.5,31,0,110,8,880,77,Yes
2025-01-12,Sunday,Mechanical Lab,Laboratory,Morning,29,431,107.8,31,41,390,8,3448,273,Yes
2025-01-12,Sunday,Mechanical Lab,Laboratory,Afternoon,57,584,146,31,77,507,8,4672,354.9,Yes
2025-01-12,Sunday,Mechanical Lab,Laboratory,Evening,63,389,97.2,31,59,330,8,3112,231,Yes
2025-01-12,Sunday,Mechanical Lab,Laboratory,Night,47,172,43,31,0,172,8,1376,120.4,Yes
2025-01-12,Sunday,Civil Block,Academic,Morning,102,211,52.8,31,20,191,8,1688,133.7,Yes
2025-01-12,Sunday,Civil Block,Academic,Afternoon,200,272,68,31,48,224,8,2176,156.8,Yes
2025-01-12,Sunday,Civil Block,Academic,Evening,127,195,48.8,31,31,164,8,1560,114.8,Yes
2025-01-12,Sunday,Civil Block,Academic,Night,179,64,16,31,0,64,8,512,44.8,Yes
2025-01-12,Sunday,Library,Library,Morning,89,191,47.8,31,24,167,8,1528,116.9,Yes
2025-01-12,Sunday,Library,Library,Afternoon,99,264,66,31,57,207,8,2112,144.9,Yes
2025-01-12,Sunday,Library,Library,Evening,38,148,37,31,13,135,8,1184,94.5,Yes
2025-01-12,Sunday,Library,Library,Night,53,97,24.2,31,0,97,8,776,67.9,Yes
2025-01-12,Sunday,Administration,Administration,Morning,18,162,40.5,31,32,130,8,1296,91,Yes
2025-01-12,Sunday,Administration,Administration,Afternoon,18,165,41.2,31,22,143,8,1320,100.1,Yes
2025-01-12,Sunday,Administration,Administration,Evening,47,144,36,31,30,114,8,1152,79.8,Yes
2025-01-12,Sunday,Administration,Administration,Night,23,68,17,31,0,68,8,544,47.6,Yes
2025-01-12,Sunday,Hostel A,Hostel,Morning,353,306,76.5,31,40,266,8,2448,186.2,Yes
2025-01-12,Sunday,Hostel A,Hostel,Afternoon,317,415,103.8,31,74,341,8,3320,238.7,Yes
2025-01-12,Sunday,Hostel A,Hostel,Evening,375,306,76.5,31,47,259,8,2448,181.3,Yes
2025-01-12,Sunday,Hostel A,Hostel,Night,506,148,37,31,0,148,8,1184,103.6,Yes
2025-01-12,Sunday,Hostel B,Hostel,Morning,539,326,81.5,31,65,261,8,2608,182.7,Yes
2025-01-12,Sunday,Hostel B,Hostel,Afternoon,294,416,104,31,42,374,8,3328,261.8,Yes
2025-01-12,Sunday,Hostel B,Hostel,Evening,501,279,69.8,31,35,244,8,2232,170.8,Yes
2025-01-12,Sunday,Hostel B,Hostel,Night,534,125,31.2,31,0,125,8,1000,87.5,Yes
2025-01-12,Sunday,Cafeteria,Cafeteria,Morning,143,180,45,31,27,153,8,1440,107.1,Yes
2025-01-12,Sunday,Cafeteria,Cafeteria,Afternoon,125,214,53.5,31,28,186,8,1712,130.2,Yes
2025-01-12,Sunday,Cafeteria,Cafeteria,Evening,72,181,45.2,31,34,147,8,1448,102.9,Yes
2025-01-12,Sunday,Cafeteria,Cafeteria,Night,69,67,16.8,31,0,67,8,536,46.9,Yes
2025-01-13,Monday,CSE Block,Academic,Morning,193,210,52.5,30,26,184,8,1680,128.8,No
2025-01-13,Monday,CSE Block,Academic,Afternoon,393,307,76.8,30,38,269,8,2456,188.3,No
2025-01-13,Monday,CSE Block,Academic,Evening,288,222,55.5,30,18,204,8,1776,142.8,No
2025-01-13,Monday,CSE Block,Academic,Night,435,94,23.5,30,0,94,8,752,65.8,No
2025-01-13,Monday,ECE Block,Academic,Morning,194,220,55,30,42,178,8,1760,124.6,No
2025-01-13,Monday,ECE Block,Academic,Afternoon,374,279,69.8,30,43,236,8,2232,165.2,No
2025-01-13,Monday,ECE Block,Academic,Evening,303,211,52.8,30,18,193,8,1688,135.1,No
2025-01-13,Monday,ECE Block,Academic,Night,236,110,27.5,30,0,110,8,880,77,No
2025-01-13,Monday,EEE Block,Academic,Morning,331,201,50.2,30,39,162,8,1608,113.4,No
2025-01-13,Monday,EEE Block,Academic,Afternoon,313,289,72.2,30,35,254,8,2312,177.8,No
2025-01-13,Monday,EEE Block,Academic,Evening,172,198,49.5,30,36,162,8,1584,113.4,No
2025-01-13,Monday,EEE Block,Academic,Night,153,63,15.8,30,0,63,8,504,44.1,No
2025-01-13,Monday,Mechanical Lab,Laboratory,Morning,66,442,110.5,30,47,395,8,3536,276.5,No
2025-01-13,Monday,Mechanical Lab,Laboratory,Afternoon,144,609,152.2,30,80,529,8,4872,370.3,No
2025-01-13,Monday,Mechanical Lab,Laboratory,Evening,93,404,101,30,68,336,8,3232,235.2,No
2025-01-13,Monday,Mechanical Lab,Laboratory,Night,164,176,44,30,0,176,8,1408,123.2,No
2025-01-13,Monday,Civil Block,Academic,Morning,358,208,52,30,20,188,8,1664,131.6,No
2025-01-13,Monday,Civil Block,Academic,Afternoon,263,253,63.2,30,35,218,8,2024,152.6,No
2025-01-13,Monday,Civil Block,Academic,Evening,161,199,49.8,30,30,169,8,1592,118.3,No
2025-01-13,Monday,Civil Block,Academic,Night,151,59,14.8,30,0,59,8,472,41.3,No
2025-01-13,Monday,Library,Library,Morning,196,166,41.5,30,15,151,8,1328,105.7,No
2025-01-13,Monday,Library,Library,Afternoon,277,241,60.2,30,35,206,8,1928,144.2,No
2025-01-13,Monday,Library,Library,Evening,244,179,44.8,30,18,161,8,1432,112.7,No
2025-01-13,Monday,Library,Library,Night,99,54,13.5,30,0,54,8,432,37.8,No
2025-01-13,Monday,Administration,Administration,Morning,119,137,34.2,30,27,110,8,1096,77,No
2025-01-13,Monday,Administration,Administration,Afternoon,107,164,41,30,21,143,8,1312,100.1,No
2025-01-13,Monday,Administration,Administration,Evening,88,111,27.8,30,21,90,8,888,63,No
2025-01-13,Monday,Administration,Administration,Night,30,53,13.2,30,0,53,8,424,37.1,No
2025-01-13,Monday,Hostel A,Hostel,Morning,445,315,78.8,30,43,272,8,2520,190.4,No
2025-01-13,Monday,Hostel A,Hostel,Afternoon,405,399,99.8,30,43,356,8,3192,249.2,No
2025-01-13,Monday,Hostel A,Hostel,Evening,543,273,68.2,30,59,214,8,2184,149.8,No
2025-01-13,Monday,Hostel A,Hostel,Night,446,122,30.5,30,0,122,8,976,85.4,No
2025-01-13,Monday,Hostel B,Hostel,Morning,489,328,82,30,57,271,8,2624,189.7,No
2025-01-13,Monday,Hostel B,Hostel,Afternoon,386,407,101.8,30,38,369,8,3256,258.3,No
2025-01-13,Monday,Hostel B,Hostel,Evening,431,265,66.2,30,50,215,8,2120,150.5,No
2025-01-13,Monday,Hostel B,Hostel,Night,361,128,32,30,0,128,8,1024,89.6,No
2025-01-13,Monday,Cafeteria,Cafeteria,Morning,192,168,42,30,36,132,8,1344,92.4,No
2025-01-13,Monday,Cafeteria,Cafeteria,Afternoon,231,222,55.5,30,42,180,8,1776,126,No
2025-01-13,Monday,Cafeteria,Cafeteria,Evening,162,176,44,30,30,146,8,1408,102.2,No
2025-01-13,Monday,Cafeteria,Cafeteria,Night,96,58,14.5,30,0,58,8,464,40.6,No
2025-01-14,Tuesday,CSE Block,Academic,Morning,315,230,57.5,28,44,186,8,1840,130.2,No
2025-01-14,Tuesday,CSE Block,Academic,Afternoon,270,284,71,28,24,260,8,2272,182,No
2025-01-14,Tuesday,CSE Block,Academic,Evening,348,226,56.5,28,26,200,8,1808,140,No
